Age	SLOCStandard	Readability	McCabe	totalFanOut	MaintainabilityIndex	isGetterSetter	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
6336	6,6,6,6	0.03303009271621704,0.028530443087220192,0.029455507174134254,0.004871933721005917	1,1,1,1	3,3,3,4	116.36531829833984,116.36531829833984,116.4616928100586,115.58775329589844	0,0,0,0	0,55,254,1007	0,2,1,2	0,3,2,4	0,104,4,47	0,71,4,36	0,71,4,36	0,1,0,0	0,1,1,0	2743.json	
3805	8	0.6191214323043823	2	0	111.91433715820312	0	0	0	0	0	0	0	0	0	7986.json	
4523	12	0.0048741912469267845	2	5	98.15726470947266	0	0	0	0	0	0	0	0	0	2638.json	
3747	3	0.9615387320518494	1	0	133.59722900390625	0	0	0	0	0	0	0	0	0	1931.json	
6431	36,36	0.012546191923320293,0.011209751479327679	5,5	14,14	75.74279022216797,75.74279022216797	0,0	0,21	0,1	0,2	0,9	0,16	0,16	0,1	0,1	2233.json	
6436	8,8	0.22844557464122772,0.22844557464122772	2,2	4,4	109.02564239501953,109.02564239501953	0,0	0,6	0,0	0,0	0,0	0,46	0,26	0,0	0,0	6126.json	
7088	3	0.12424221634864807	1	0	130.99049377441406	1	0	0	0	0	0	0	0	0	391.json	
3973	4	0.03894698992371559	1	3	123.55950164794922	0	0	0	0	0	0	0	0	0	7887.json	
3765	3	0.9638077020645142	1	1	130.70933532714844	0	0	0	0	0	0	0	0	0	8122.json	
6321	4,3,3	0.9057784676551819,0.999135434627533,0.9001349210739136	1,1,1	0,0,0	125.0554428100586,133.59722900390625,133.59722900390625	0,1,1	0,35,178	0,3,1	0,5,5	0,84,228	0,4,16	0,4,16	0,0,0	0,0,0	2330.json	
7052	4	0.5085738897323608	1	1	127.27810668945312	0	0	0	0	0	0	0	0	0	847.json	
6947	11,11,13	0.6333054304122925,0.6406115889549255,0.6060609221458435	3,3,3	2,2,2	103.93795013427734,103.75098419189453,100.36749267578125	0,0,0	0,105,384	0,1,2	0,2,2	0,7,53	0,33,70	0,33,70	0,0,1	0,0,1	1318.json	
5038	4	0.6651890873908997	1	1	126.4781494140625	0	0	0	0	0	0	0	0	0	3280.json	
6258	3,3	0.8108757138252258,0.7993376851081848	1,1	0,0	133.59722900390625,133.59722900390625	1,1	0,3	0,3	0,6	0,12	0,30	0,26	0,0	0,1	8155.json	
5080	3,3,3	0.7044860124588013,0.7163484692573547,0.47178685665130615	1,1,1	0,0,0	130.236328125,130.236328125,129.5297088623047	0,0,0	0,834,1273	0,1,1	0,2,2	0,5,12	0,56,55	0,56,55	0,0,0	0,0,0	4647.json	
5623	3,3	0.46983519196510315,0.6453344821929932	1,1	0,1	132.4454345703125,132.086669921875	1,1	0,2531	0,1	0,2	0,11	0,76	0,76	0,0	0,1	7534.json	
5511	9	0.13784176111221313	2	4	105.46184539794922	0	0	0	0	0	0	0	0	0	4502.json	
6211	3	0.6102115511894226	1	1	132.086669921875	0	0	0	0	0	0	0	0	0	4298.json	
6204	3,3	0.915239691734314,0.956878125667572	1,1	0,0	131.28770446777344,131.28770446777344	0,0	0,280	0,1	0,2	0,9	0,32	0,32	0,0	0,0	2373.json	
7052	4	0.8917991518974304	1	1	127.42622375488281	1	0	0	0	0	0	0	0	0	1198.json	
6922	3	0.5088682770729065	1	1	130.85629272460938	0	0	0	0	0	0	0	0	0	8918.json	
5038	3	0.790111243724823	1	1	130.99049377441406	0	0	0	0	0	0	0	0	0	3301.json	
5075	2	0.9970808029174805	1	0	139.56419372558594	0	0	0	0	0	0	0	0	0	3462.json	
4867	39,39	0.0,0.0	7,7	19,19	72.36178588867188,72.42578887939453	0,0	0,77	0,1	0,2	0,15	0,7	0,7	0,0	0,1	2898.json	
3894	1	0.4317423403263092	1	0	149.2662811279297	0	0	0	0	0	0	0	0	0	3786.json	
5756	8,14	0.46746090054512024,0.08922179788351059	2,3	2,3	106.9814682006836,95.68576049804688	0,0	0,875	0,10	0,14	0,226	0,7	0,7	0,0	0,0	7995.json	
6372	26,25,25,21,21,21,22,22	0.0011010128073394299,0.003906232537701726,0.008753941394388676,0.011764172464609146,0.011878746561706066,0.00982939824461937,0.003490896662697196,0.0018693674355745316	6,6,6,5,5,5,5,5	3,3,3,2,2,4,5,5	82.83319091796875,83.75305938720703,83.75305938720703,87.96112060546875,87.96112060546875,87.72016906738281,86.65186309814453,86.32068634033203	0,0,0,0,0,0,0,0	0,8,141,183,203,260,449,2142	0,0,0,20,1,2,4,2	0,2,5,53,2,4,4,4	0,112,214,1087,8,26,213,61	0,1,36,59,279,30,5,12	0,1,30,59,270,30,5,12	0,0,0,1,0,0,0,0	0,0,0,1,1,0,0,1	7845.json	
6294	3,3	0.705122172832489,0.705122172832489	1,1	1,1	131.43582153320312,131.43582153320312	0,0	0,14	0,0	0,0	0,0	0,178	0,0	0,0	0,0	6563.json	
6162	3	0.9097424149513245	1	0	132.086669921875	0	0	0	0	0	0	0	0	0	2924.json	
